Experiment;Construct;PercentHead;TimePoint
NN;CP105;97,7853;4
NN;CP105;99,7075;4
NN;CP105;99,1881;4
NN;CP105;97,8767;4
NN;CP105;97,0347;4
NN;CP105;96,3835;4
NN;CP105;96,3575;4
NN;CP105;98,994;4
NN;CP105;99,9984;4
NN;CP105;99,9681;4
NN;CP105;99,4369;4
NN;CP105;98,5365;4
NN;CP105;98,2579;4
NN;CP105;97,4397;4
NN;CP105;97,3578;4
NN;CP105;97,3525;4
NN;CP105;96,9258;4
NN;CP105;92,1227;4
NN;CP105;82,6299;4
NN;CP105;99,9975;4
NN;CP105;99,9973;4
NN;CP105;99,2316;4
NN;CP105;98,8714;4
NN;CP105;98,5094;4
NN;CP105;96,3509;4
NN;CP105;86,7631;4
NN;CP105;99,757;4
NN;CP105;99,9991;4
NN;CP105;99,9989;4
NN;CP105;99,9982;4
NN;CP105;99,9708;4
NN;CP105;99,7532;4
NN;CP105;99,0582;4
NN;CP105;97,9611;4
NN;CP105;93,2844;4
NN;CP105;100,001;4
NN;CP105;96,426;4
NN;CP105;99,9969;4
NN;CP105;99,9322;4
NN;CP105;99,9284;4
NN;CP105;99,5587;4
NN;CP105;99,4521;4
NN;CP105;98,5151;4
NN;CP105;93,2958;4
NN;CP105;97,746;4
NN;CP105;98,2361;4
NN;CP105;96,6242;4
NN;CP105;99,996;4
NN;CP105;99,9965;4
NN;CP105;99,8903;4
NN;CP105;99,6614;4
NN;CP105;99,5523;4
NN;CP105;98,0704;4
NN;CP105;90,4791;4
NN;CP105;98,6513;4
NN;CP105;98,1369;4
NN;CP105;97,9191;4
NN;CP105;96,7989;4
NN;CP105;93,5491;4
NN;CP105;99,997;4
NN;CP105;99,9966;4
NN;CP105;99,0583;4
NN;CP105;98,2025;4
NN;CP105;96,3581;4
NN;CP105;93,5443;4
NN;CP105;97,149;4
NN;CP105;99,0993;4
NN;CP105;98,5251;4
NN;CP105;98,1411;4
NN;CP105;96,3343;4
NN;CP105;94,2087;4
NN;CP105;99,9578;4
NN;CP105;97,5079;4
NN;CP105;96,9067;4
NN;CP105;96,6737;4
NN;CP105;96,724;4
NN;CP105;99,9955;4
NN;CP105;99,8618;4
NN;CP105;98,3295;4
NN;CP105;97,5803;4
NN;CP105;96,6422;4
NN;CP105;96,0374;4
NN;CP105;79,9943;4
NN;CP105;98,459;4
NN;CP105;99,9976;4
NN;CP105;99,9963;4
NN;CP105;99,8513;4
NN;CP105;99,6722;4
NN;CP105;99,6385;4
NN;CP105;99,4566;4
NN;CP105;99,0094;4
NN;CP105;98,7641;4
NN;CP105;96,5759;4
NN;CP105;95,3878;4
NN;CP105;90,3459;4
NN;CP105;99,9969;4
NN;CP105;99,9965;4
NN;CP105;99,9965;4
NN;CP105;99,8026;4
NN;CP105;98,9816;4
NN;CP105;98,8466;4
NN;CP105;98,2385;4
NN;CP105;93,9396;4
NN;CP105;99,9978;4
NN;CP105;99,9966;4
NN;CP105;99,9963;4
NN;CP105;99,2215;4
NN;CP105;98,4393;4
NN;CP105;97,4907;4
NN;CP105;95,6302;4
NN;CP105;95,5619;4
NN;CP105;93,0019;4
NN;CP105;99,985;4
NN;CP105;99,9982;4
NN;CP105;99,9977;4
NN;CP105;99,9976;4
NN;CP105;99,8982;4
NN;CP105;99,8652;4
NN;CP105;99,8058;4
NN;CP105;98,8777;4
NN;CP105;99,9983;4
NN;CP105;99,9981;4
NN;CP105;99,9976;4
NN;CP105;99,2491;4
NN;CP105;99,1513;4
NN;CP105;98,9881;4
NN;CP105;98,8902;4
NN;CP105;98,8526;4
NN;CP105;98,5698;4
NN;CP105;98,3366;4
NN;CP105;97,4234;4
NN;CP105;97,2494;4
NN;CP105;94,7699;4
NN;CP105;99,996;4
NN;CP105;99,996;4
NN;CP105;99,129;4
NN;CP105;94,563;4
NN;CP105;99,9951;4
NN;CP105;99,9493;4
NN;CP105;99,8335;4
NN;CP105;99,2547;4
NN;CP105;99,1915;4
NN;CP105;98,9029;4
NN;CP105;98,6818;4
NN;CP105;96,2075;4
NN;CP105;96,936;4
NN;CP105;91,079;4
NN;CP105;99,9902;4
NN;CP105;99,1355;4
NN;CP105;98,6556;4
NN;CP105;98,5284;4
NN;CP105;98,0435;4
NN;CP105;97,7947;4
NN;CP105;99,817;4
NN;CP105;98,161;4
NN;CP105;99,9985;4
NN;CP105;99,9963;4
NN;CP105;99,9961;4
NN;CP105;99,4063;4
NN;CP105;99,1637;4
NN;CP105;99,0653;4
NN;CP105;98,7415;4
NN;CP105;98,6744;4
NN;CP105;95,6029;4
NN;CP105;99,9967;4
NN;CP105;99,9967;4
NN;CP105;99,9964;4
NN;CP105;99,7497;4
NN;CP105;99,5866;4
NN;CP105;99,0738;4
NN;CP105;98,8065;4
NN;CP105;98,7414;4
NN;CP105;98,7067;4
NN;CP105;96,3191;4
NN;CP105;99,9956;4
NN;CP105;99,9951;4
NN;CP105;99,9194;4
NN;CP105;99,7396;4
NN;CP105;96,8719;4
NN;CP105;95,5762;4
NN;CP105;99,9815;4
NN;CP105;99,9031;4
NN;CP105;99,1992;4
NN;CP105;97,8971;4
NN;CP105;97,1735;4
NN;CP105;92,4698;4
NN;CP105;98,2494;4
NN;CP105;96,5905;4
NN;CP105;99,286;4
NN;CP105;99,9985;4
NN;CP105;99,9981;4
NN;CP105;99,9979;4
NN;CP105;99,9969;4
NN;CP105;99,9824;4
NN;CP105;99,1836;4
NN;CP105;97,6047;4
NN;CP105;96,1407;4
NN;CP105;99,9957;4
NN;CP105;99,9447;4
NN;CP105;99,9408;4
NN;CP105;99,8832;4
NN;CP105;98,6667;4
NN;CP105;97,7574;4
NN;CP105;97,5394;4
NN;CP105;99,9304;4
NN;CP105;99,0445;4
NN;CP105;98,4839;4
NN;CP105;99,194;4
NN;CP105;97,966;4
NN;CP105;99,9979;4
NN;CP105;99,9974;4
NN;CP105;99,1251;4
NN;CP105;98,8219;4
NN;CP105;98,4936;4
NN;CP105;98,0527;4
NN;CP105;95,7826;4
NN;CP105;99,9552;4
NN;CP105;99,6795;4
NN;CP105;99,2261;4
NN;CP105;98,0443;4
NN;CP105;96,1267;4
NN;CP105;93,8481;4
NN;CP105;97,119;4
NN;CP105;98,9895;4
NN;CP105;97,0643;4
NN;CP105;96,6405;4
NN;CP105;95,9935;4
NN;CP105;97,358;4
NN;CP105;99,9998;4
NN;CP105;99,9984;4
NN;CP105;99,9983;4
NN;CP105;99,9982;4
NN;CP105;99,9982;4
NN;CP105;99,9982;4
NN;CP105;99,9594;4
NN;CP105;99,8989;4
NN;CP105;99,4463;4
NN;CP105;99,1081;4
NN;CP105;98,7925;4
NN;CP105;97,6349;4
NN;CP105;97,0152;4
NN;CP105;99,9999;4
NN;CP105;99,9978;4
NN;CP105;99,9975;4
NN;CP105;99,8874;4
NN;CP105;99,3498;4
NN;CP105;95,0155;4
NN;CP105;99,9983;4
NN;CP105;99,9964;4
NN;CP105;99,9963;4
NN;CP105;99,8466;4
NN;CP105;98,6356;4
NN;CP105;98,2799;4
NN;CP105;97,2999;4
NN;CP105;99,998;4
NN;CP105;99,9992;4
NN;CP105;99,9988;4
NN;CP105;99,9988;4
NN;CP105;99,9263;4
NN;CP105;99,8805;4
NN;CP105;99,8595;4
NN;CP105;94,0658;4
NN;CP105;99,999;4
NN;CP105;99,996;4
NN;CP105;99,9994;4
NN;CP105;99,9993;4
NN;CP105;99,9989;4
NN;CP105;99,9986;4
NN;CP105;99,9967;4
NN;CP105;99,7549;4
NN;CP105;98,9987;4
NN;CP105;97,7191;4
NN;CP105;94,8401;4
NN;CP105;93,8422;4
NN;CP105;100,001;4
NN;CP105;99,9941;4
NN;CP105;99,8827;4
NN;CP105;98,7732;4
NN;CP105;98,2777;4
NN;CP105;97,8865;4
NN;CP105;97,3986;4
NN;CP105;96,4931;4
NN;CP105;95,1425;4
NN;CP105;94,1887;4
